id,name,type,date,spotifyurl,imageurl

05CChXsKXbVMX14vz9qy5P,Suede (Uptwnmixx),single,2017-11-13,https://open.spotify.com/album/05CChXsKXbVMX14vz9qy5P,https://i.scdn.co/image/9646a6c8314c9dbc6cd081f3a8f18675dffcd727

0K3FiXt6ekJTWaUku3LpHL,Yes Lawd!,album,2016-10-21,https://open.spotify.com/album/0K3FiXt6ekJTWaUku3LpHL,https://i.scdn.co/image/8f89fef32dafdc28e3789d99d78bcf4818628953

456hq8kHUtlYfOhrVWDcpM,Link Up & Suede,album,2015-12-14,https://open.spotify.com/album/456hq8kHUtlYfOhrVWDcpM,https://i.scdn.co/image/0de731aaa8f44f0248855d4907171c08fc8b4a80

0glWUNA3VeICkmoEp7UwXQ,Yes Lawd! Remixes,album,2017-11-17,https://open.spotify.com/album/0glWUNA3VeICkmoEp7UwXQ,https://i.scdn.co/image/fe8a62bf12601073b4f9e7103b00bc06de0270cf

3cSGXmSOIWjwl6rRxjNm9b,Yes Lawd! (Remixes),album,2017-11-17,https://open.spotify.com/album/3cSGXmSOIWjwl6rRxjNm9b,https://i.scdn.co/image/9646a6c8314c9dbc6cd081f3a8f18675dffcd727

57C2FnnwribpqL86odsVFf,Best One (Remix),single,2017-10-20,https://open.spotify.com/album/57C2FnnwribpqL86odsVFf,https://i.scdn.co/image/9646a6c8314c9dbc6cd081f3a8f18675dffcd727

1czVwpl0vcbX3m40263ndQ,Lay Low,album,2017-04-19,https://open.spotify.com/album/1czVwpl0vcbX3m40263ndQ,https://i.scdn.co/image/8e7805022e81ef0d50386ec93c7f95876b395257

179BhuRqig4v1bKYvLbNsw,Leisure Suite,album,2017-04-19,https://open.spotify.com/album/179BhuRqig4v1bKYvLbNsw,https://i.scdn.co/image/a751beb52ee916ef1d1e26bea1068ac6aa300b53

6DswFpYgS6ONwH9MBBIQtW,Winter,single,2017-09-05,https://open.spotify.com/album/6DswFpYgS6ONwH9MBBIQtW,https://i.scdn.co/image/939a1e82100d1079bf666b1272f2b1435531fb35

6wUsSt8QtqEV6ofRDyOByH,Shut Down,single,2017-07-05,https://open.spotify.com/album/6wUsSt8QtqEV6ofRDyOByH,https://i.scdn.co/image/b6fdde5c0d8fc9d873291bc4fa4a9280407a617c

4P2M1jxRwD6eusfjZZyK0I,Don't Wait,single,2017-04-19,https://open.spotify.com/album/4P2M1jxRwD6eusfjZZyK0I,https://i.scdn.co/image/a149713e254098d630c48d05288287fc19ecc8d1

1DdODaGiULopdWFo8YQLo0,Sweet Gin,single,2017-04-19,https://open.spotify.com/album/1DdODaGiULopdWFo8YQLo0,https://i.scdn.co/image/5a127fe6311be33eda8a74dca8e0115b839d99b5

7HOc0XyjuYohsZfwdEB3Ks,Dimension_2,album,2016-12-06,https://open.spotify.com/album/7HOc0XyjuYohsZfwdEB3Ks,https://i.scdn.co/image/b192609319246d77f47b3792aee024d47b3d73c0

2vcNsFxx9aNxjHIOPAzBOd,Hasta Luego,single,2017-07-07,https://open.spotify.com/album/2vcNsFxx9aNxjHIOPAzBOd,https://i.scdn.co/image/7a8d10b61a17a11f5d36c2b152955e2c0016cea3

6WrsTb0LameTn7Q4bTzhiW,The Never Story,album,2017-03-10,https://open.spotify.com/album/6WrsTb0LameTn7Q4bTzhiW,https://i.scdn.co/image/16b7a0354a778f03f6612d637449754028e378c1

7wWUlEiYAKNSS9phmPGNmt,M.O.M (feat. J.I.D & Quentin Miller),single,2016-11-30,https://open.spotify.com/album/7wWUlEiYAKNSS9phmPGNmt,https://i.scdn.co/image/6530e5e1a24cb04e934848da6b5b4b0fa41c9f3c

6vWPa9ZBLjjh7jsG4hRskQ,Rags - EP,album,2017-09-01,https://open.spotify.com/album/6vWPa9ZBLjjh7jsG4hRskQ,https://i.scdn.co/image/f9d557e41ecaa22023fa3bd4c44ee5ea3abe9adc

5C7FQ5ScJhOC16yW6TS53E,Loose Skrew,album,2017-12-15,https://open.spotify.com/album/5C7FQ5ScJhOC16yW6TS53E,https://i.scdn.co/image/f8c4f0c63c1603c755028f5662ce4048a8fb504f

34FXGW2Nr8JpwTfTEgO181,Pay the Man (Remix),single,2017-12-13,https://open.spotify.com/album/34FXGW2Nr8JpwTfTEgO181,https://i.scdn.co/image/5eab80ce14898b0db0f9c2ffe31f2ea913271bb1

4VYVZXdJuoTCGDFaDAnYsy,Underwear,single,2015-06-30,https://open.spotify.com/album/4VYVZXdJuoTCGDFaDAnYsy,https://i.scdn.co/image/99c5c2cbb280cbe84239042a9ebcb2860a90ae06

2dbtsmSKteliNv97NtPVnO,Trap House (feat. J.I.D & Young Flame),single,2017-01-06,https://open.spotify.com/album/2dbtsmSKteliNv97NtPVnO,https://i.scdn.co/image/cb5729a072ad9f6cad4ed23a95af9cacd605e44b

57Urg0bzv5XCy9rSiOKLmR,1927,single,2017-05-26,https://open.spotify.com/album/57Urg0bzv5XCy9rSiOKLmR,https://i.scdn.co/image/57e81235127eb1f846369243476a96d4921da513

5cqa1Q0B7z0fUwCmaxjYSu,"Can't Call It (feat. J. Cole, Bas, EARTHGANG & J.I.D)",single,2016-11-08,https://open.spotify.com/album/5cqa1Q0B7z0fUwCmaxjYSu,https://i.scdn.co/image/6a9bf76811d91824f2e30b4bd25e2294d8362c44

1QYACZF6ijryY2dHq71erf,Bears Like This Too Much,album,2016-12-02,https://open.spotify.com/album/1QYACZF6ijryY2dHq71erf,https://i.scdn.co/image/f36a18c340e7a1291ffb6d43dc54d745b815bc40

5Z6pmuZY9xZuRv8CxcwQtL,Strangeulation (Deluxe Edition),album,2014-05-06,https://open.spotify.com/album/5Z6pmuZY9xZuRv8CxcwQtL,https://i.scdn.co/image/6bc3479b14b2104b190f5e207d8b7bebfbda3fa8

0ytQrBinlg9hb4uoaEmk37,All 6's And 7's,album,2011-06-07,https://open.spotify.com/album/0ytQrBinlg9hb4uoaEmk37,https://i.scdn.co/image/e9ee0faef9e74a946e2ab48f989d9242ae73668b

1aMPeVSgyoG34dAu7iwRpD,The Storm (Deluxe Edition),album,2016-12-09,https://open.spotify.com/album/1aMPeVSgyoG34dAu7iwRpD,https://i.scdn.co/image/5fca0c2b2ea5a18a5b793a3cb54582126596973c

7eUmMXeZLYIn4IKpyko33w,Everready,album,2006,https://open.spotify.com/album/7eUmMXeZLYIn4IKpyko33w,https://i.scdn.co/image/df907860d202bfb7ab7506a18dad143fb14a554d

6FirYoeExE1AdoBWs3Ut19,Killer,album,2008-07-01,https://open.spotify.com/album/6FirYoeExE1AdoBWs3Ut19,https://i.scdn.co/image/7accfa4b2f47be81f62329835d37b44ff66d8297

2NwBTEDVO8Kt4FUvyU0lhY,Boiling Point (K.O.D. Collection),album,2012-10-30,https://open.spotify.com/album/2NwBTEDVO8Kt4FUvyU0lhY,https://i.scdn.co/image/edafe2c818400d446edc01adc2232cb94518ab5b

5XFTpVdocHHBMW3p2jRH3o,Absolute Power,album,2002-09-24,https://open.spotify.com/album/5XFTpVdocHHBMW3p2jRH3o,https://i.scdn.co/image/47224e48f7b4051b6768d0e2c244dd5ee535dde3

2zGZ4t2kdzHm05jeTOOhG2,Bad Season (Mixed By DJ Whoo Kid),album,2011-02-01,https://open.spotify.com/album/2zGZ4t2kdzHm05jeTOOhG2,https://i.scdn.co/image/4613e666e50d1e2cf8b3a1bdbe1b5370443f1895

08bWP7UxqYWNzGR7bWNyUz,E.B.A.H.,album,2012-09-18,https://open.spotify.com/album/08bWP7UxqYWNzGR7bWNyUz,https://i.scdn.co/image/5f2590ca79c19faf2b4c8a80a403e35fee37bd50

5z8Esh0TPpFjw0IqzItBAt,Vintage Tech,album,2015-03-04,https://open.spotify.com/album/5z8Esh0TPpFjw0IqzItBAt,https://i.scdn.co/image/4463cb3b9052e623a6b4346f5c56de93f939fb93

71c3dqHGWlqiMZ7tW6K2yU,Misery Loves Kompany,album,2007-07-17,https://open.spotify.com/album/71c3dqHGWlqiMZ7tW6K2yU,https://i.scdn.co/image/2366eb5e8ce350553ca47f28b439767120717314

08ux0aQH8LyWdgn5SSY7mX,Special Effects,album,2015-05-04,https://open.spotify.com/album/08ux0aQH8LyWdgn5SSY7mX,https://i.scdn.co/image/390e6164c5b46538d7c79c0e12922df07c740656

0V2ApMkgurWGcF0sc0u17w,Something Else,album,2013-07-30,https://open.spotify.com/album/0V2ApMkgurWGcF0sc0u17w,https://i.scdn.co/image/feee17db691248f5ca38c942d7d4c036071f26e0

4duGIjSoHyEDSMNS7gpRuF,Something Else (All Access Edition),album,2013-07-30,https://open.spotify.com/album/4duGIjSoHyEDSMNS7gpRuF,https://i.scdn.co/image/9506a0a41e74e9296dda8f75d40fbaad93297353

4LPSwRYrfPBtd7vaJq9w9s,The Storm,album,2016-12-09,https://open.spotify.com/album/4LPSwRYrfPBtd7vaJq9w9s,https://i.scdn.co/image/108fd5ecf50cafbefacb289392bd567cd617851b

1cWMhyHtH9QTCinCVIZXZH,K.O.D.,album,2009-10-26,https://open.spotify.com/album/1cWMhyHtH9QTCinCVIZXZH,https://i.scdn.co/image/55ba0652e2a22a3fa75980dce8a2bd54a5779e4d

3P9mZtuYd2yGiE5z0tobNj,Therapy: Sessions With Ross Robinson,album,2013-11-05,https://open.spotify.com/album/3P9mZtuYd2yGiE5z0tobNj,https://i.scdn.co/image/78a7354fe68fdf890643cdf8f117007e849063c7

5tpWblaH3lkdJhEFDR3pCZ,Real,single,2017-10-29,https://open.spotify.com/album/5tpWblaH3lkdJhEFDR3pCZ,https://i.scdn.co/image/3ecaa5d6e64ac1f819c6c4a8ab1e539a7bfca647

716N4npaheaGoLc94fdlE6,Circles,single,2017-07-04,https://open.spotify.com/album/716N4npaheaGoLc94fdlE6,https://i.scdn.co/image/edab64d6bfdc398af49785d24aaca491048c0ec2

4CnzQ5zBks0tBmmAwpnuwn,Littlegreenhouse,single,2017-11-27,https://open.spotify.com/album/4CnzQ5zBks0tBmmAwpnuwn,https://i.scdn.co/image/995178368116f8d30b819492202559941ae2591f

4RO8ovhZzqV0uMn94jW98G,Uncommon Knowledge,album,2016-06-03,https://open.spotify.com/album/4RO8ovhZzqV0uMn94jW98G,https://i.scdn.co/image/8c63ebe698119cf9f59dd69879f03a1333b604d4

19jEL6E0tV0XwGz5w05biP,How High,single,2017-05-24,https://open.spotify.com/album/19jEL6E0tV0XwGz5w05biP,https://i.scdn.co/image/e7a2cf216844adef700bd707ee1af7a0dd4482d5

6uZHGkKCSTgGdYGyKPuMqH,Abstractions,album,2017-03-31,https://open.spotify.com/album/6uZHGkKCSTgGdYGyKPuMqH,https://i.scdn.co/image/3156d12fbf994795f62708ef5a8bdacb08686b28

57MlPepcxVdXkgCEb6Nlz2,Inner Thoughts,single,2017-11-16,https://open.spotify.com/album/57MlPepcxVdXkgCEb6Nlz2,https://i.scdn.co/image/5ac58e609462995477a7ec15b8e91411e2742c8a

36iW2d5PzX3HRvgHsdGrMa,Ride,single,2017-09-24,https://open.spotify.com/album/36iW2d5PzX3HRvgHsdGrMa,https://i.scdn.co/image/3131579f6095c42782a415ea858b99f417ed4c6e

4eDPrfI36FOd07PXNeNXDi,1 / 12 / 199?,single,2015-09-22,https://open.spotify.com/album/4eDPrfI36FOd07PXNeNXDi,https://i.scdn.co/image/31843de126555ed39ed68e26f37a12276a05dd13

2oQMbRhcxrAHjX9rxezVyV,Up,single,2017-07-13,https://open.spotify.com/album/2oQMbRhcxrAHjX9rxezVyV,https://i.scdn.co/image/bd7b3adeb27f2771a0b46e0b1c94f6635ac5800c

17ZgINy1TyLPvhb5SnXFX7,The Middle,album,2017-07-25,https://open.spotify.com/album/17ZgINy1TyLPvhb5SnXFX7,https://i.scdn.co/image/67f349e870464b079d967bbbc5a89ed1fc2dcfd7

1XMKIKGt74g8GQtcCHysUL,Voices,album,2017-09-26,https://open.spotify.com/album/1XMKIKGt74g8GQtcCHysUL,https://i.scdn.co/image/9c3263fc257eeb3e4f163391719348b0619187d7

0P1RkgeFb7nU0yfuCvT7Qu,Water,single,2016-12-25,https://open.spotify.com/album/0P1RkgeFb7nU0yfuCvT7Qu,https://i.scdn.co/image/3010e245952bf91ea098d44f3b8ec8dcda259692

3qgHapaEloBLreEDSmT58c,Eleven,single,2017-10-10,https://open.spotify.com/album/3qgHapaEloBLreEDSmT58c,https://i.scdn.co/image/1b72abe2a40ca209bff2f14561114475c4110b47

0cqOWWiDCRwJGIIITyOLxY,Feels,single,2017-10-29,https://open.spotify.com/album/0cqOWWiDCRwJGIIITyOLxY,https://i.scdn.co/image/298d0c847ab8559717dca6acb775beeb2a4967da

1NF2xNn9ulU2lQFuy3EzhW,All We Got,single,2017-09-19,https://open.spotify.com/album/1NF2xNn9ulU2lQFuy3EzhW,https://i.scdn.co/image/1f7a595bf9ebf49f7367d81ee86993cc840e84f3

4TeqZhBGaR685C0IZxOQKs,Eclectic Audio,single,2016-02-24,https://open.spotify.com/album/4TeqZhBGaR685C0IZxOQKs,https://i.scdn.co/image/fb71754c08f352b5f1834dd18722adc87e299c83

2NFbVvtSCSZpTX7fQpMOCN,Abstract Art,album,2015-10-11,https://open.spotify.com/album/2NFbVvtSCSZpTX7fQpMOCN,https://i.scdn.co/image/becbe360a953caa7d066f56290a541fe50ed6318

5tU838SOx5WCj6BwnsszVo,The Black Blood 3P,single,2017-12-01,https://open.spotify.com/album/5tU838SOx5WCj6BwnsszVo,https://i.scdn.co/image/e3a48c1e68555e1713fc407b415073f8cc498bdf

4CTQ14BGLhnj73OlXSnnps,Still,single,2016-12-25,https://open.spotify.com/album/4CTQ14BGLhnj73OlXSnnps,https://i.scdn.co/image/d461fe6bc9b1f3f289b41241e8a3f745fcfab908

5J0ej3mj7febspZfFzC2P4,WOO$AH,album,2017-12-15,https://open.spotify.com/album/5J0ej3mj7febspZfFzC2P4,https://i.scdn.co/image/8388400fd9e82f37ee8720ade97ba72b39a9dadc

1DvoIwrusbeQkaEFRFueTC,Free Lunch,single,2016-08-04,https://open.spotify.com/album/1DvoIwrusbeQkaEFRFueTC,https://i.scdn.co/image/af111cbbd1d1c1767f29ad6a6795559cc1ad5a03

2o3Z6MxsWGkZfCpjOy0SNA,Happy Birthday (feat. SZA & Isaiah Rashad),single,2017-12-08,https://open.spotify.com/album/2o3Z6MxsWGkZfCpjOy0SNA,https://i.scdn.co/image/7ff7f94625505d067bdf5bc5c648d9fec0ceb1c9

5llj2K26EwJXzPafYUCjNM,Fake Trill,single,2017-09-15,https://open.spotify.com/album/5llj2K26EwJXzPafYUCjNM,https://i.scdn.co/image/3fc340392f110da07f20284ae2061f626a9f4bd0

6OgQ8QxV9rrdtmRmzGvwiT,Ctrl,album,2017-06-09,https://open.spotify.com/album/6OgQ8QxV9rrdtmRmzGvwiT,https://i.scdn.co/image/f4975ac9690ad357a3a483c877baf97816d3dca4

4SSrl3Pm0GEqBpi5OMaBJA,Kembe X,album,2017-01-30,https://open.spotify.com/album/4SSrl3Pm0GEqBpi5OMaBJA,https://i.scdn.co/image/e151d70860886e070481481e94925bc32e79af97

6jjX8mGrsWtrpYpFhGMrg1,The Sun's Tirade,album,2016-09-02,https://open.spotify.com/album/6jjX8mGrsWtrpYpFhGMrg1,https://i.scdn.co/image/abf972a30603cc263fb5dfa9a7f790830a426d5c

1zRXmMa2gKZ9C2giHrnj4D,Nelly,single,2015-09-30,https://open.spotify.com/album/1zRXmMa2gKZ9C2giHrnj4D,https://i.scdn.co/image/d580efe4d7cb38e591f902af96c91e7a46cfad55

1L879cRp3hbkvCaMRQ7d1l,Lune Rouge,album,2017-10-06,https://open.spotify.com/album/1L879cRp3hbkvCaMRQ7d1l,https://i.scdn.co/image/c83eb6db375bc8808b576a810443d1b93d4fa83a

3NImoH8UzXuWgZBJQbdaWh,"NO WAY (feat. Isaiah Rashad, Joey Purp & Ambré)",single,2017-09-08,https://open.spotify.com/album/3NImoH8UzXuWgZBJQbdaWh,https://i.scdn.co/image/18f0bfd94ea556ba47cc4813ec9cb60876a7428c

6cChlxXR1tY9ysXs98q7TK,G35,single,2016-07-27,https://open.spotify.com/album/6cChlxXR1tY9ysXs98q7TK,https://i.scdn.co/image/92808c9d53728ae043f1a398930f947d0ddf5107

2nyOnMxNFesS4LgbiTJLng,Smile,single,2016-01-15,https://open.spotify.com/album/2nyOnMxNFesS4LgbiTJLng,https://i.scdn.co/image/f094358a3f09bce8f266c0a4140e377d277def46

6JF49ixyHmOgS0Rsda2k42,Cilvia Demo,album,2014-01-28,https://open.spotify.com/album/6JF49ixyHmOgS0Rsda2k42,https://i.scdn.co/image/5ff077152b9fe9c2f7e7d6e3f5e45ad88d4f27dc

6nmPNJ2w0iPu3IQqSadlKw,"God, Money, War",album,2015-06-23,https://open.spotify.com/album/6nmPNJ2w0iPu3IQqSadlKw,https://i.scdn.co/image/b9867e0e7b65362c6dc9e8f4be98fc45926ca44d

5R5xtn2Om9QX3or6o15YCv,On August 4ourth,album,2015-08-04,https://open.spotify.com/album/5R5xtn2Om9QX3or6o15YCv,https://i.scdn.co/image/cbb3354d92a64ac929e7f116cebd96bd83d1a3e2

1fsvlnonD95p6VTEdQ7zJn,90059,album,2015-09-11,https://open.spotify.com/album/1fsvlnonD95p6VTEdQ7zJn,https://i.scdn.co/image/97e82a9faa4b67613e4da7b66f9f5abe8a06837f

205MZrvTcEtlQk4A7LBwKo,40oz,single,2017-05-04,https://open.spotify.com/album/205MZrvTcEtlQk4A7LBwKo,https://i.scdn.co/image/3c508daa7f230ab3ecd025a1d26aca98e94062f4

37nvZG2TALLkWugT6DY1Qe,Good For What,single,2017-10-11,https://open.spotify.com/album/37nvZG2TALLkWugT6DY1Qe,https://i.scdn.co/image/b3e0bffc26e95fc1b7b717624e5804ccae394455

0iHqAotmtj4oGpiXsej7zn,Dead Body,single,2015-08-17,https://open.spotify.com/album/0iHqAotmtj4oGpiXsej7zn,https://i.scdn.co/image/8c80986eb7e03c4b98b1e5af7ea225d72b84baf5

4G50FUTTI4fCDyrxP1UEer,Stillness in Wonderland,album,2016-12-16,https://open.spotify.com/album/4G50FUTTI4fCDyrxP1UEer,https://i.scdn.co/image/d5cb4d0ecea1ccd7919fe13a2fad114d3c4d12c3

32RJzqlapfiU0fr2l4SSW9,E.D.G.E,album,2014-10-03,https://open.spotify.com/album/32RJzqlapfiU0fr2l4SSW9,https://i.scdn.co/image/8d7de8e5200a365bb5758a933b3d48c540fcbfa6

5SvOOtR6GVcDawzPj5SwsM,A Curious Tale of Trials + Persons,album,2015-09-18,https://open.spotify.com/album/5SvOOtR6GVcDawzPj5SwsM,https://i.scdn.co/image/8c80986eb7e03c4b98b1e5af7ea225d72b84baf5

0p7IKV2hLRD82kyXv9js0v,Backseat,single,2017-05-10,https://open.spotify.com/album/0p7IKV2hLRD82kyXv9js0v,https://i.scdn.co/image/c22b4cf16d8a2d09e89d35f0fc2576b7b1c979aa

2uMgJR5R91PMAvl4UxJEmP,Age 101 : Drop 1,single,2014-10-03,https://open.spotify.com/album/2uMgJR5R91PMAvl4UxJEmP,https://i.scdn.co/image/32942c1f25a388175103e1a043b4bd1aaaf5057d

44doY3Fovmk2JSfqW5566Z,Poison Ivy,single,2016-12-12,https://open.spotify.com/album/44doY3Fovmk2JSfqW5566Z,https://i.scdn.co/image/d5cb4d0ecea1ccd7919fe13a2fad114d3c4d12c3

5gd74RHn55NZ6AOUKYfmqW,Picture Perfect,single,2016-12-14,https://open.spotify.com/album/5gd74RHn55NZ6AOUKYfmqW,https://i.scdn.co/image/d5cb4d0ecea1ccd7919fe13a2fad114d3c4d12c3

52O6FoRRC4TjOIfhJYoiMc,Bartholomew,album,2017-12-08,https://open.spotify.com/album/52O6FoRRC4TjOIfhJYoiMc,https://i.scdn.co/image/a3b6d2fb27a9807c08f336fd3d7aa13addd34461

3yPrtCGPFaq4MC9Dn7DCwX,Age 101 : Drop 2,single,2014-10-03,https://open.spotify.com/album/3yPrtCGPFaq4MC9Dn7DCwX,https://i.scdn.co/image/c5a7960c9e8922cd7980fee69a54d5568c6181bf

6uMKb8DaGGTHOjt9lBK7XL,Stillness In Wonderland (Deluxe Edition),album,2017-11-04,https://open.spotify.com/album/6uMKb8DaGGTHOjt9lBK7XL,https://i.scdn.co/image/b3e0bffc26e95fc1b7b717624e5804ccae394455

3QQkvDyd46zjNysgxI2jRe,Time Capsule,single,2014-12-14,https://open.spotify.com/album/3QQkvDyd46zjNysgxI2jRe,https://i.scdn.co/image/53c10d2efaef9a07852f9fa52bd5f1a8a7458232

0NRxJeF0cvEwWLH0i4GFXD,Dead Body Part 2+3,single,2015-09-23,https://open.spotify.com/album/0NRxJeF0cvEwWLH0i4GFXD,https://i.scdn.co/image/ceb823dbc2a668cb930470659876c6e031d83ffc

6bwKzeUzix81RArC3ntFoH,Bombo Fabrika (Remix),single,2017-11-03,https://open.spotify.com/album/6bwKzeUzix81RArC3ntFoH,https://i.scdn.co/image/c2a04f15cbd7b8c0a27bab1edd212f1d8f1980fe

0RztqeMkaHSWly3VHyUerY,Wings,single,2015-08-17,https://open.spotify.com/album/0RztqeMkaHSWly3VHyUerY,https://i.scdn.co/image/8c80986eb7e03c4b98b1e5af7ea225d72b84baf5

1o0XDWp8dSojoZ7yZh6fgu,Blank Canvas,album,2014-10-03,https://open.spotify.com/album/1o0XDWp8dSojoZ7yZh6fgu,https://i.scdn.co/image/4a0249bc775a707c3e2f78b3683323ebedffa5d4

4bGWKkINPFMIQJDerwPFOa,Hood Rich,album,2016-06-01,https://open.spotify.com/album/4bGWKkINPFMIQJDerwPFOa,https://i.scdn.co/image/f4df2dd60b2f5748922ccfac32934b479e289d19

02WXrYBPlQPmXqlgjS08Zb,Concrete Rose,album,2015-06-11,https://open.spotify.com/album/02WXrYBPlQPmXqlgjS08Zb,https://i.scdn.co/image/8d5644e7e7fe86b5de493ed73faf938e70e433d2

4BmQkBwd3HWaVjtHhss6WH,Black Cab,album,2017-05-31,https://open.spotify.com/album/4BmQkBwd3HWaVjtHhss6WH,https://i.scdn.co/image/1d913c245785f0baa8e53c61aee33db75f7ce9d9

6DbYI92E0OImPIXcXMRRNd,Diamonds (feat. Jedi P) - Single,single,2016-08-11,https://open.spotify.com/album/6DbYI92E0OImPIXcXMRRNd,https://i.scdn.co/image/5ccad0f2d5a5de3642155264774293761dacbcce

3gtbHNv8dmucCDLTr4dtg1,Underwater Rebels,single,2015-07-22,https://open.spotify.com/album/3gtbHNv8dmucCDLTr4dtg1,https://i.scdn.co/image/1e1d4c1de0040cce9270e314239fdd11e39dffbf

4XB6sUQBZy3XdCvnxKbtoD,Achoo,single,2017-10-03,https://open.spotify.com/album/4XB6sUQBZy3XdCvnxKbtoD,https://i.scdn.co/image/76d050738f2f581b19f19ffa4352001ba87ed28c

5Jg3IOAdcdFAnSekbum05E,WALKIN' vol.1,album,2015-06-20,https://open.spotify.com/album/5Jg3IOAdcdFAnSekbum05E,https://i.scdn.co/image/72b87fe630db21479ddb852fe20da9190484b1c2

1ytXPP3wvFoQe6AjabqTVV,WeChat,single,2017-05-24,https://open.spotify.com/album/1ytXPP3wvFoQe6AjabqTVV,https://i.scdn.co/image/a90c98bdcfe2b3247b52ebd21343a73876eaa300

0Z5WnlIlierEutKSE0wJgK,Diamonds,single,2016-08-11,https://open.spotify.com/album/0Z5WnlIlierEutKSE0wJgK,https://i.scdn.co/image/5ccad0f2d5a5de3642155264774293761dacbcce

4VyBNOHuGBMMxsHeVwlphM,God Is Under the Porch Where the Dog Died,album,2015-08-09,https://open.spotify.com/album/4VyBNOHuGBMMxsHeVwlphM,https://i.scdn.co/image/2b31af9eaad926f7f581f956ce30e6f50bdda204

5DETNBNyqP6ekroOuQS8EV,"IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)",single,2015-07-27,https://open.spotify.com/album/5DETNBNyqP6ekroOuQS8EV,https://i.scdn.co/image/103941e8c8ee45046391d372e1193404f470ba2d

79M1nv9rYaZvyt1GmyDAEa,Gospel,single,2017-05-12,https://open.spotify.com/album/79M1nv9rYaZvyt1GmyDAEa,https://i.scdn.co/image/0a2842411b91f601e9aca58d6e0b68bbf5d2e39a

5TxaNBoSjWUUbpSxj7PqyO,Domies (도우미) [feat. Keith Ape & Okasian] - Single,single,2015-10-02,https://open.spotify.com/album/5TxaNBoSjWUUbpSxj7PqyO,https://i.scdn.co/image/8f6d84899c0860c3c889d0e25be668db194c40af

04kc6VTmLcMRGceHHElMq9,Feel It,single,2014-11-10,https://open.spotify.com/album/04kc6VTmLcMRGceHHElMq9,https://i.scdn.co/image/dc10ce01d745db7cfdad813abbd6dfcfdd28a485

4fle1OJb5xzt0HsxND7ibh,"IT G MA Remix (josh pan Opus) [feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame with Anderson .Paak]",single,2016-02-12,https://open.spotify.com/album/4fle1OJb5xzt0HsxND7ibh,https://i.scdn.co/image/29af888f6a8695ca8012fbb325dc01b2847d0ea2

3q8iQ2M7fS0r3eVeizdqHB,Psycho (feat. Robb Bank$) - Single,single,2015-10-15,https://open.spotify.com/album/3q8iQ2M7fS0r3eVeizdqHB,https://i.scdn.co/image/ab215ab78724ab91e41d229c3cd37a1b2e79c0c1

1t05YAzxjK1HqLD2KcBjx5,32 Zel,album,2015-06-09,https://open.spotify.com/album/1t05YAzxjK1HqLD2KcBjx5,https://i.scdn.co/image/d8b31e236e92e94ec38bf5e5f24f08462a53a9a3

5qzulzfu4wC4MMccjQFgtK,13,single,2017-06-26,https://open.spotify.com/album/5qzulzfu4wC4MMccjQFgtK,https://i.scdn.co/image/a40cd6555d0a6c0362e051f30f8f49d1f7345077

4Me0UCcfE961pDkGPWjg7J,CCCLX,album,2017-09-08,https://open.spotify.com/album/4Me0UCcfE961pDkGPWjg7J,https://i.scdn.co/image/68fe46bd828c1ab7abcff06b096348d2c66c46a8

6Jcm9JP8Bq9sOXtOc0iIXS,Rubba Band Business,album,2017-12-08,https://open.spotify.com/album/6Jcm9JP8Bq9sOXtOc0iIXS,https://i.scdn.co/image/6c283e93b87575ec211f53c6a9e1e7112b04489f

6c5jczZdfW5w41JUB2h0ur,Skywalker,single,2017-08-18,https://open.spotify.com/album/6c5jczZdfW5w41JUB2h0ur,https://i.scdn.co/image/4c0ba0370f19ff5c297cd67757d7ca172838918d

5D37EAY4aXsW2j6lEGc3zL,Threatz,single,2013-09-09,https://open.spotify.com/album/5D37EAY4aXsW2j6lEGc3zL,https://i.scdn.co/image/5efe415b9326b398af0560caf23d8fa571e5c1df

42fyKPanos0Q3woi848ktg,Imperial,album,2016-10-14,https://open.spotify.com/album/42fyKPanos0Q3woi848ktg,https://i.scdn.co/image/fa4619753a1d54979dac10357f5bde6b69124329

5xDzV2IFfcVOFK3n4EksKs,No Escape Out Of Time,album,2017-09-29,https://open.spotify.com/album/5xDzV2IFfcVOFK3n4EksKs,https://i.scdn.co/image/444e47776e984bf8c8fb5a4abe4cc49e19a5ec1e

7AAfQSVbt4tCA7HFIl0Qy6,Babylon (feat. Denzel Curry) [Remixes],single,2017-10-06,https://open.spotify.com/album/7AAfQSVbt4tCA7HFIl0Qy6,https://i.scdn.co/image/524dd83d12a92a430f962f9c8c96f046df38a8d0

3MWqJPMz3CH4UKPRIklESq,Mind of a Gemini II,album,2017-07-14,https://open.spotify.com/album/3MWqJPMz3CH4UKPRIklESq,https://i.scdn.co/image/4d7e88d50ecef61e34a887ab721e7638697fc0af

